API名称,API链接,API_Host,Endpoint名称,Endpoint描述,Endpoint种类,Endpoint必须参数,Endpoint可选参数
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Hurst Exponent,"The Hurst Exponent (H) is part of a Rescaled Range Analysis, a random-walk path analysis that measures trending and mean-reverting tendencies of incremental return values. When H is greater than 0.5 it depicts trending. When H is less than 0.5 it is is more likely to revert to...",Price trends,[{}],"[{'参数名': ['lookbackPeriods', 'resultType'], '参数类型': ['NUMBER', 'STRING'], '参数注意事项': ['', 'Full : Returns all results\nLastOpenCandle : Last opened candle\nLastClosedCandle : Last Closed Candle\nLastCandles : Last closed and last opened candles.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Ichimoku Cloud,"Created by Goichi Hosoda (細田悟一, Hosoda Goichi), Ichimoku Cloud, also known as Ichimoku Kinkō Hyō, is a collection of indicators that depict support and resistance, momentum, and trend direction.",Price trends,[{}],"[{'参数名': ['tenkanPeriods', 'kijunPeriods', 'SenkouBPeriods', 'resultType'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['Number of periods (T) in the Tenkan-sen midpoint evaluation. Must be greater than 0. Default is 9.', 'Number of periods (K) in the shorter Kijun-sen midpoint evaluation. Must be greater than 0. Default is 26.', 'Number of periods (S) in the longer Senkou leading span B midpoint evaluation. Must be greater than K. Default is 52.', 'Full : Returns all results\nLastOpenCandle : Last opened candle\nLastClosedCandle : Last Closed Candle\nLastCandles : Last closed and last opened candles.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:MACD,"Created by Gerald Appel, MACD is a simple oscillator view of two converging / diverging exponential moving averages and their differences.",Price trends,[{}],"[{'参数名': ['fastPeriods', 'slowPeriods', 'signalPeriods', 'resultType'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['Number of periods (F) for the faster moving average. Must be greater than 0. Default is 12.', 'Number of periods (S) for the slower moving average. Must be greater than fastPeriods. Default is 26.', 'Number of periods (P) for the moving average of MACD. Must be greater than or equal to 0. Default is 9.', 'Full : Returns all results\nLastOpenCandle : Last opened candle\nLastClosedCandle : Last Closed Candle\nLastCandles : Last closed and last opened candles.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Vortex Indicator (VI),"Created by Etienne Botes and Douglas Siepman, the Vortex Indicator is a measure of price directional movement. It includes positive and negative indicators, and is often used to identify trends and reversals.",Price trends,[{}],"[{'参数名': ['lookbackPeriods', 'resultType'], '参数类型': ['NUMBER', 'STRING'], '参数注意事项': ['Number of periods (N) to consider. Must be greater than 1 and is usually between 14 and 30.', 'Full : Returns all results\nLastOpenCandle : Last opened candle\nLastClosedCandle : Last Closed Candle\nLastCandles : Last closed and last opened candles.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Williams Alligator,"Created by Bill Williams, Alligator is a depiction of three smoothed moving averages of median price, showing chart patterns that compared to an alligator’s feeding habits when describing market movement. The moving averages are known as the Jaw, Teeth, and Lips, which are cal...",Price trends,[{}],"[{'参数名': ['jawPeriods', 'jawOffset', 'teethPeriods', 'teethOffset', 'lipsPeriods', 'lipsOffset', 'resultType'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['Number of periods (JP) for the Jaw moving average. Must be greater than teethPeriods. Default is 13.', 'Number of periods (JO) for the Jaw offset. Must be greater than 0. Default is 8.', 'Number of periods (TP) for the Teeth moving average. Must be greater than lipsPeriods. Default is 8.', 'Number of periods (TO) for the Teeth offset. Must be greater than 0. Default is 5.', 'Number of periods (LP) for the Lips moving average. Must be greater than 0. Default is 5.', 'Number of periods (LO) for the Lips offset. Must be greater than 0. Default is 3.', 'Full : Returns all results\nLastOpenCandle : Last opened candle\nLastClosedCandle : Last Closed Candle\nLastCandles : Last closed and last opened candles.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Bollinger Bands®,"Created by John Bollinger, Bollinger Bands price channels depict volatility as standard deviation boundary line range from a moving average of price. Bollinger Bands® is a registered trademark of John A. Bollinger.",Price channels,[{}],"[{'参数名': ['lookbackPeriods', 'standardDeviations', 'resultType'], '参数类型': ['NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['Number of periods (N) for the center line moving average. Must be greater than 1 to calculate; however we suggest a larger period for statistically appropriate sample size. Default is 20.', 'Width of bands. Standard deviations (D) from the moving average. Must be greater than 0. Default is 2.', 'Full : Returns all results\nLastOpenCandle : Last opened candle\nLastClosedCandle : Last Closed Candle\nLastCandles : Last closed and last opened candles.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Donchian Channels,"Created by Richard Donchian, Donchian Channels, also called Price Channels, are price ranges derived from highest High and lowest Low values.",Price channels,[{}],"[{'参数名': ['lookbackPeriods', 'resultType'], '参数类型': ['NUMBER', 'STRING'], '参数注意事项': ['Number of periods (N) for lookback period. Must be greater than 0 to calculate; however we suggest a larger value for an appropriate sample size. Default is 20.', 'Full : Returns all results\nLastOpenCandle : Last opened candle\nLastClosedCandle : Last Closed Candle\nLastCandles : Last closed and last opened candles.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Fractal Chaos Bands (FCB),"Created by Edward William Dreiss, Fractal Chaos Bands outline high and low price channels to depict broad less-chaotic price movements. FCB is a channelized depiction of Williams Fractal.",Price channels,[{}],"[{'参数名': ['windowSpan', 'resultType'], '参数类型': ['NUMBER', 'STRING'], '参数注意事项': ['Fractal evaluation window span width (S). Must be at least 2. Default is 2.', 'Full : Returns all results\nLastOpenCandle : Last opened candle\nLastClosedCandle : Last Closed Candle\nLastCandles : Last closed and last opened candles.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Keltner Channels,"Created by Chester W. Keltner, Keltner Channels are based on an EMA centerline and ATR band widths. See also STARC Bands for an SMA centerline equivalent.",Price channels,[{}],"[{'参数名': ['multiplier', 'emaPeriods', 'atrPeriods', 'resultType'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['ATR Multiplier. Must be greater than 0. Default is 2.', 'Number of lookback periods (E) for the center line moving average. Must be greater than 1 to calculate. Default is 20.', 'Number of lookback periods (A) for the Average True Range. Must be greater than 1 to calculate. Default is 10.', 'Full : Returns all results\nLastOpenCandle : Last opened candle\nLastClosedCandle : Last Closed Candle\nLastCandles : Last closed and last opened candles.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Moving Average Envelopes,Moving Average Envelopes is a price band channel overlay that is offset from the moving average of price.,Price channels,[{}],"[{'参数名': ['percentOffset', 'lookbackPeriods', 'movingAverageType', 'resultType'], '参数类型': ['NUMBER', 'NUMBER', 'STRING', 'STRING'], '参数注意事项': ['Percent offset for envelope width. Example: 3.5% would be entered as 3.5 (not 0.035). Must be greater than 0. Typical values range from 2 to 10. Default is 2.5.', 'Number of periods (N) in the moving average. Must be greater than 1.', 'Type of moving average (e.g. SMA, EMA, HMA).\nSupported Types:\nALMA Arnaud Legoux Moving Average\nDEMA Double Exponential Moving Average\nEPMA Endpoint Moving Average\nEMA Exponential Moving Average\nHMA Hull Moving Average\nSMA Simple Moving Average (default)\nSMMA Smoothed Moving Average\nTEMA Triple Exponential Moving Average\nWMA Weighted Moving Average', 'Full : Returns all results\nLastOpenCandle : Last opened candle\nLastClosedCandle : Last Closed Candle\nLastCandles : Last closed and last opened candles.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Pivot Points,"Pivot Points depict support and resistance levels, based on prior calendar windows. You can specify window size (e.g. month, week, day, etc) and any of the traditional Floor Trading, Camarilla, Demark, Fibonacci, and Woodie variants.",Price channels,[{}],"[{'参数名': ['pointType', 'resultType'], '参数类型': ['STRING', 'STRING'], '参数注意事项': ['Type of Pivot Point. Default is STANDARD\nSTANDARD : FLOOR TRADING (DEFAULT)\nCAMARILLA : CAMARILLA\nDEMARK : DEMARK\nFIBONACCI : FIBONACCI\nWOODIE : WOODIE', 'Full : Returns all results\nLastOpenCandle : Last opened candle\nLastClosedCandle : Last Closed Candle\nLastCandles : Last closed and last opened candles.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Rolling Pivot Points,"Created by Dave Skender, Rolling Pivot Points is a modern update to traditional fixed calendar window Pivot Points. It depicts support and resistance levels, based on a defined rolling window and offset.",Price channels,[{}],"[{'参数名': ['windowPeriods', 'offsetPeriods', 'pointType', 'resultType'], '参数类型': ['NUMBER', 'NUMBER', 'STRING', 'STRING'], '参数注意事项': ['Number of periods (W) in the evaluation window. Must be greater than 0 to calculate; but is typically specified in the 5-20 range.', 'Number of periods (F) to offset the window from the current period. Must be greater than or equal to 0 and is typically less than or equal to W.', 'Type of Pivot Point. Default is STANDARD\nSTANDARD : FLOOR TRADING (DEFAULT)\nCAMARILLA : CAMARILLA\nDEMARK : DEMARK\nFIBONACCI : FIBONACCI\nWOODIE : WOODIE', 'Full : Returns all results\nLastOpenCandle : Last opened candle\nLastClosedCandle : Last Closed Candle\nLastCandles : Last closed and last opened candles.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:STARC Bands,"Created by Manning Stoller, the Stoller Average Range Channel (STARC) Bands, are price ranges based on an SMA centerline and ATR band widths. See also Keltner Channels for an EMA centerline equivalent.",Price channels,[{}],"[{'参数名': ['smaPeriods', 'multiplier', 'pointType', 'resultType'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['Number of lookback periods (S) for the center line moving average. Must be greater than 1 to calculate and is typically between 5 and 10.', 'ATR Multiplier. Must be greater than 0. Default is 2.', 'Number of lookback periods (A) for the Average True Range. Must be greater than 1 to calculate and is typically the same value as smaPeriods. Default is 10.', 'Full : Returns all results\nLastOpenCandle : Last opened candle\nLastClosedCandle : Last Closed Candle\nLastCandles : Last closed and last opened candles.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Standard Deviation Channels,Standard Deviation Channels are prices ranges based on an linear regression centerline and standard deviations band widths.,Price channels,[{}],"[{'参数名': ['lookbackPeriods', 'stdDeviations', 'resultType'], '参数类型': ['NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['Size (N) of the evaluation window. Must be null or greater than 1 to calculate. A null value will produce a full quotes evaluation window. Default is 20.', 'Width of bands. Standard deviations (D) from the regression line. Must be greater than 0. Default is 2.', 'Full : Returns all results\nLastOpenCandle : Last opened candle\nLastClosedCandle : Last Closed Candle\nLastCandles : Last closed and last opened candles.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Ulcer Index (UI),"Created by Peter Martin, the Ulcer Index is a measure of downside price volatility over a lookback window. Often called the “heart attack” score, it measures the amount of pain seen from drawdowns in financial market prices and portfolio value.",Price channels,[{}],"[{'参数名': ['lookbackPeriods', 'resultType'], '参数类型': ['NUMBER', 'STRING'], '参数注意事项': ['Number of periods (N) for review. Must be greater than 0. Default is 14.', 'Full : Returns all results\nLastOpenCandle : Last opened candle\nLastClosedCandle : Last Closed Candle\nLastCandles : Last closed and last opened candles.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Awesome Oscillator (AO),"Created by Bill Williams, the Awesome Oscillator (aka Super AO) is a measure of the gap between a fast and slow period modified moving average.",Oscillators,[{}],"[{'参数名': ['fastPeriods', 'slowPeriods'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['Number of periods (F) for the faster moving average. Must be greater than 0. Default is 5.', 'Number of periods (S) for the slower moving average. Must be greater than fastPeriods. Default is 34.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Chande Momentum Oscillator (CMO),"Created by Tushar Chande, the Chande Momentum Oscillator is a weighted percent of higher prices over a lookback window.",Oscillators,[{}],"[{'参数名': ['lookbackPeriods'], '参数类型': ['NUMBER'], '参数注意事项': ['Number of periods (N) in the lookback window. Must be greater than 0.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Commodity Channel Index (CCI),"Created by Donald Lambert, the Commodity Channel Index is an oscillator depicting deviation from typical price range, often used to identify cyclical trends.",Oscillators,[{}],"[{'参数名': ['lookbackPeriods'], '参数类型': ['NUMBER'], '参数注意事项': ['Number of periods (N) in the moving average. Must be greater than 0. Default is 20.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:ConnorsRSI,"Created by Laurence Connors, the ConnorsRSI is a composite oscillator that incorporates RSI, winning/losing streaks, and percentile gain metrics on scale of 0 to 100.",Oscillators,[{}],"[{'参数名': ['rsiPeriods', 'streakPeriods', 'rankPeriods'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': ['Lookback period (R) for the price RSI. Must be greater than 1. Default is 3.', 'Lookback period (S) for the streak RSI. Must be greater than 1. Default is 2.', 'Lookback period (P) for the Percentile Rank. Must be greater than 1. Default is 100.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Detrended Price Oscillator (DPO),Detrended Price Oscillator depicts the difference between price and an offset simple moving average. It is used to identify trend cycles and duration.,Oscillators,[{}],"[{'参数名': ['lookbackPeriods'], '参数类型': ['NUMBER'], '参数注意事项': ['Number of periods (N) in the moving average. Must be greater than 0.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:KDJ Index,"Created by George Lane, the Stochastic Oscillator, also known as KDJ Index, is a momentum oscillator that compares current price with recent highs and lows and is presented on a scale of 0 to 100.",Oscillators,[{}],"[{'参数名': ['lookbackPeriods', 'signalPeriods', 'smoothPeriods', 'kFactor', 'dFactor', 'movingAverageType'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['Lookback period (N) for the oscillator (%K). Must be greater than 0. Default is 14.', 'Smoothing period for the signal (%D). Must be greater than 0. Default is 3.', 'Smoothing period (S) for the Oscillator (%K). “Slow” stochastic uses 3, “Fast” stochastic uses 1. Must be greater than 0. Default is 3.', 'Optional. Weight of %K in the %J calculation. Must be greater than 0. Default is 3.', 'Optional. Weight of %D in the %J calculation. Must be greater than 0. Default is 2.', 'Type of moving average (e.g. SMA, EMA, HMA).\nSupported Types:\nALMA Arnaud Legoux Moving Average\nDEMA Double Exponential Moving Average\nEPMA Endpoint Moving Average\nEMA Exponential Moving Average\nHMA Hull Moving Average\nSMA Simple Moving Average (default)\nSMMA Smoothed Moving Average\nTEMA Triple Exponential Moving Average\nWMA Weighted Moving Average']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Relative Strength Index (RSI),"Created by J. Welles Wilder, the Relative Strength Index is an oscillator that measures strength of the winning/losing streak over N lookback periods on a scale of 0 to 100, to depict overbought and oversold conditions.",Oscillators,[{}],"[{'参数名': ['lookbackPeriods'], '参数类型': ['NUMBER'], '参数注意事项': ['Number of periods (N) in the lookback period. Must be greater than 0. Default is 14.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Schaff Trend Cycle,"Created by Doug Schaff, the Schaff Trend Cycle is a stochastic oscillator view of two converging/diverging exponential moving averages. In other words, it’s a Stochastic Oscillator of Moving Average Convergence / Divergence (MACD).",Oscillators,[{}],"[{'参数名': ['cyclePeriods', 'fastPeriods', 'slowPeriods'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': ['Number of periods (C) for the Trend Cycle. Must be greater than or equal to 0. Default is 10.', 'Number of periods (F) for the faster moving average. Must be greater than 0. Default is 23.', 'Number of periods (S) for the slower moving average. Must be greater than fastPeriods. Default is 50.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Stochastic Momentum Index (SMI),"Created by William Blau, the Stochastic Momentum Index (SMI) oscillator is a double-smoothed variant of the Stochastic Oscillator, depicted on a scale from -100 to 100.",Oscillators,[{}],"[{'参数名': ['lookbackPeriods', 'firstSmoothPeriods', 'secondSmoothPeriods', 'signalPeriods'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': ['Lookback period (N) for the stochastic. Must be greater than 0.', 'First smoothing factor lookback. Must be greater than 0.', 'Second smoothing factor lookback. Must be greater than 0.', 'EMA of SMI lookback periods. Must be greater than 0. Default is 3.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Stochastic Oscillator,"Created by George Lane, the Stochastic Oscillator, also known as KDJ Index, is a momentum oscillator that compares current price with recent highs and lows and is presented on a scale of 0 to 100.",Oscillators,[{}],"[{'参数名': ['lookbackPeriods', 'signalPeriods', 'smoothPeriods', 'kFactor', 'dFactor', 'movingAverageType'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['Lookback period (N) for the oscillator (%K). Must be greater than 0. Default is 14.', 'Smoothing period for the signal (%D). Must be greater than 0. Default is 3.', 'Smoothing period (S) for the Oscillator (%K). “Slow” stochastic uses 3, “Fast” stochastic uses 1. Must be greater than 0. Default is 3.', 'Optional. Weight of %K in the %J calculation. Must be greater than 0. Default is 3.', 'Optional. Weight of %D in the %J calculation. Must be greater than 0. Default is 2.', 'Type of moving average (e.g. SMA, EMA, HMA).\nSupported Types:\nALMA Arnaud Legoux Moving Average\nDEMA Double Exponential Moving Average\nEPMA Endpoint Moving Average\nEMA Exponential Moving Average\nHMA Hull Moving Average\nSMA Simple Moving Average (default)\nSMMA Smoothed Moving Average\nTEMA Triple Exponential Moving Average\nWMA Weighted Moving Average']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Stochastic RSI,"Created by by Tushar Chande and Stanley Kroll, Stochastic RSI is a Stochastic interpretation of the Relative Strength Index. It is different from, and often confused with the more traditional Stochastic",Oscillators,[{}],"[{'参数名': ['rsiPeriods', 'stochPeriods', 'signalPeriods', 'smoothPeriods'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': ['Number of periods (R) in the lookback period. Must be greater than 0. Standard is 14.', 'Number of periods (S) in the lookback period. Must be greater than 0. Typically the same value as rsiPeriods.', 'Number of periods (G) in the signal line (SMA of the StochRSI). Must be greater than 0. Typically 3-5.', 'Smoothing periods (M) for the Stochastic. Must be greater than 0. Default is 1 (Fast variant).']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Triple EMA Oscillator (TRIX),"Created by Jack Hutson, TRIX is the rate of change for a 3 EMA smoothing of the price over a lookback window. TRIX is often confused with TEMA.",Oscillators,[{}],"[{'参数名': ['lookbackPeriods', 'signalPeriods'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['Number of periods (N) in each of the the exponential moving averages. Must be greater than 0.', 'Optional. Number of periods in the moving average of TRIX. Must be greater than 0, if specified.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Ultimate Oscillator,"Created by Larry Williams, the Ultimate Oscillator uses several moving averages to weigh buying power against true range price to produce on oversold / overbought oscillator.",Oscillators,[{}],"[{'参数名': ['shortPeriods', 'middlePeriods', 'longPeriods'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': ['Number of periods (S) in the short lookback. Must be greater than 0. Default is 7.', 'Number of periods (M) in the middle lookback. Must be greater than S. Default is 14.', 'Number of periods (L) in the long lookback. Must be greater than M. Default is 28.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Williams %R,"Created by Larry Williams, the Williams %R momentum oscillator compares current price with recent highs and lows and is presented on scale of -100 to 0. It is exactly the same as the fast variant of Stochastic Oscillator, but with a different scaling.",Oscillators,[{}],"[{'参数名': ['lookbackPeriods'], '参数类型': ['NUMBER'], '参数注意事项': ['Number of periods (N) in the lookback period. Must be greater than 0. Default is 14.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:ATR Trailing Stop,"Created by Welles Wilder, the ATR Trailing Stop indicator attempts to determine the primary trend of Close prices by using Average True Range (ATR) band thresholds. It can indicate a buy/sell signal or a trailing stop when the trend changes.",Stop and reverse,[{}],"[{'参数名': ['lookbackPeriods', 'multiplier', 'endType'], '参数类型': ['NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['Number of periods (N) for the ATR evaluation. Must be greater than 1. Default is 21.', 'Multiplier sets the ATR band width. Must be greater than 0 and is usually set around 2 to 3. Default is 3.', 'Determines whether Close or High/Low is used as basis for stop offset. See EndType options below. Default is CLOSE.\nEndType options\nCLOSE : Stop offset from Close price (default)\nHIGHLOW : Stop offset from High or Low price']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Chandelier Exit,"Created by Charles Le Beau, the Chandelier Exit is an adjusted Average True Range (ATR) offset from price that is is typically used for stop-loss and can be computed for both long or short types.",Stop and reverse,[{}],"[{'参数名': ['lookbackPeriods', 'multiplier', 'type'], '参数类型': ['NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['Number of periods (N) for the lookback evaluation. Default is 22.', 'Multiplier number must be a positive value. Default is 3.', 'LONG : Intended as stop loss value for long positions. (default)\nSHORT : Intended as stop loss value for short positions.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Parabolic SAR,"Created by J. Welles Wilder, Parabolic SAR (stop and reverse) is a price-time based indicator used to determine trend direction and reversals.",Stop and reverse,[{}],"[{'参数名': ['accelerationStep', 'maxAccelerationFactor', 'initialFactor'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER'], '参数注意事项': ['Incremental step size for the Acceleration Factor. Must be greater than 0. Default is 0.02', 'Maximum factor limit. Must be greater than accelerationStep. Default is 0.2', 'Optional. Initial Acceleration Factor. Must be greater than 0. Default is accelerationStep.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:SuperTrend,"Created by Oliver Seban, the SuperTrend indicator attempts to determine the primary trend of prices by using Average True Range (ATR) band thresholds around an HL2 midline. It can indicate a buy/sell signal or a trailing stop when the trend changes.",Stop and reverse,[{}],"[{'参数名': ['lookbackPeriods', 'multiplier'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['Number of periods (N) for the ATR evaluation. Must be greater than 1 and is usually set between 7 and 14. Default is 10.', 'Multiplier sets the ATR band width. Must be greater than 0 and is usually set around 2 to 3. Default is 3.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Volatility Stop,"Created by J. Welles Wilder, Volatility Stop, also known his Volatility System, is an ATR based indicator used to determine trend direction, stops, and reversals. It is similar to Wilder’s Parabolic SAR and",Stop and reverse,[{}],"[{'参数名': ['lookbackPeriods', 'multiplier'], '参数类型': ['NUMBER', 'NUMBER'], '参数注意事项': ['Number of periods (N) ATR lookback window. Must be greater than 1. Default is 7.', 'ATR multiplier for the offset. Must be greater than 0. Default is 3.0.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Doji,"Doji is a single-bar candlestick pattern where open and close price are virtually identical, representing market indecision.",Candlestick patterns,[{}],"[{'参数名': ['maxPriceChangePercent'], '参数类型': ['NUMBER'], '参数注意事项': ['Optional. Maximum absolute percent difference in open and close price. Example: 0.3% would be entered as 0.3 (not 0.003). Must be between 0 and 0.5 percent, if specified. Default is 0.1 (0.1%).']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Marubozu,"Marubozu is a single-bar candlestick pattern that has no wicks, representing consistent directional movement.",Candlestick patterns,[{}],"[{'参数名': ['minBodyPercent'], '参数类型': ['NUMBER'], '参数注意事项': ['Optional. Minimum body size as a percent of total candle size. Example: 85% would be entered as 85 (not 0.85). Must be between 80 and 100, if specified. Default is 95 (95%).']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Pivots,"Pivots is an extended customizable version of Williams Fractal that includes identification of Higher High, Lower Low, Higher Low, and Lower Low trends between pivots in a lookback window.",Other price patterns,[{}],"[{'参数名': ['leftSpan', 'rightSpan', 'maxTrendPeriods', 'endType'], '参数类型': ['NUMBER', 'NUMBER', 'NUMBER', 'STRING'], '参数注意事项': ['Left evaluation window span width (L). Must be at least 2. Default is 2.', 'Right evaluation window span width (R). Must be at least 2. Default is 2.', 'Number of periods (N) in evaluation window. Must be greater than leftSpan. Default is 20.', 'CLOSE : Chevron point identified from Close price\nHIGHLOW: Chevron point identified from High and Low price (default)']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Williams Fractal,"Created by Larry Williams, Fractal is a retrospective price pattern that identifies a central high or low point chevron.",Other price patterns,[{}],"[{'参数名': ['windowSpan', 'endType'], '参数类型': ['NUMBER', 'STRING'], '参数注意事项': ['Evaluation window span width (S). Must be at least 2. Default is 2.', 'CLOSE : Chevron point identified from Close price\nHIGHLOW: Chevron point identified from High and Low price (default)']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Exponential Moving Average (EMA),Exponentially weighted moving average is a rolling moving average that puts more weight on current price.,Moving averages,[{}],"[{'参数名': ['lookbackPeriods', 'resultType'], '参数类型': ['NUMBER', 'STRING'], '参数注意事项': ['Number of periods (N) in the moving average. Must be greater than 0.', 'Full : Returns all results\nLastOpenCandle : Last opened candle\nLastClosedCandle : Last Closed Candle\nLastCandles : Last closed and last opened candles.']}]"
CryptoCator,https://rapidapi.com/root-h1mkMNR1x/api/cryptocator/,cryptocator.p.rapidapi.com,GET:Simple Moving Average (SMA),"Simple Moving Average is the average price over a lookback window. An extended analysis option includes mean absolute deviation (MAD), mean square error (MSE), and mean absolute percentage error (MAPE).",Moving averages,[{}],"[{'参数名': ['lookbackPeriods'], '参数类型': ['NUMBER'], '参数注意事项': ['Number of periods (N) in the moving average. Must be greater than 0.']}]"
